1_id	1_span	1_anno_webanno::AnAntecedenteRemoto	1_anno_webanno::AnRipresaScorretta	1_anno_webanno::AnTipoRipresa	1_anno_webanno::AnaforaProblematica	1_anno_webanno::ConnProblematico	1_anno_webanno::ConnProblematicoComm	1_anno_webanno::Inciso	1_anno_webanno::MorphologicalFeatures_value	1_anno_webanno::Tint	1_anno_webanno::gender	1_anno_webanno::lemma	1_anno_webanno::mood	1_anno_webanno::number	1_anno_webanno::paragraph	1_anno_webanno::person	1_anno_webanno::pos	1_anno_webanno::pos_ud	1_anno_webanno::pronType	1_anno_webanno::tense	1_anno_webanno::text_structure	1_anno_webanno::text_structure_comment	1_anno_webanno::verbForm
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan265	anche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	anche	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan297	in quanto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan330	Pertanto	'NULL'	'NULL'	'NULL'	'NULL'	true	non ha valore causale	'NULL'	'NULL'	'NULL'	'NULL'	pertanto	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan353	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan410	Per di più	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan453	Ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	true	'NULL'	CC	CCONJ	'NULL'	'NULL'	Argocontro	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan478	Per cui	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan491	perché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	perché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan548	pertanto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	pertanto	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan563	oppure	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	oppure	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan578	Tuttavia	'NULL'	'NULL'	'NULL'	'NULL'	true	Non c'é opposizione con quanto detto prima	'NULL'	'NULL'	'NULL'	'NULL'	tuttavia	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	Argocontro	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan581	anche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	anche	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan633	Dunque	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	dunque	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan656	al fine di	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan698	ed	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ed	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan720	anche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	anche	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan728	in quanto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan750	Pertanto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	pertanto	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LEO20F#sSpan804	al fine di	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan3	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan33	infatti	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	infatti	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan35	dopo	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	dopo	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan63	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan75	perché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	perché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan96	ad esempio	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan103	ed	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ed	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan107	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan119	se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	se	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan128	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan135	quando	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quando	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan136	invece	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	invece	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan158	di fatto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan163	solo	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	solo	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan191	perché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	perché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan200	senza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	senza	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan202	di fatto	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan220	infatti	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	infatti	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan252	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan265	Per questo	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan281	quando	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quando	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan305	se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Clitic=Yes\	'NULL'	Masc	se	'NULL'	Sing	'NULL'	3	PC	PRON	Prs	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan313	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan324	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan343	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan347	perché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	perché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan382	così come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan410	così	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	così	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan416	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan428	però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan433	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan436	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan455	però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan473	Quando	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quando	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan525	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan529	solo	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	solo	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan574	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan575	quando	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quando	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan595	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan616	infatti	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	infatti	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan629	senza che	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan635	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan641	In conclusione	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan655	perché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	perché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan675	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan679	al fine di	'NULL'	'NULL'	'NULL'	'NULL'	true	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan687	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan692	Infine	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	infine	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan724	così	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	così	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_LET29E#sSpan740	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan34	ed	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ed	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan78	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan104	ed	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ed	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan114	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan155	così	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	così	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan171	comunque	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	comunque	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan176	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan220	ed	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ed	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan233	solo	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Gender=Masc\	'NULL'	Masc	solo	'NULL'	Sing	'NULL'	'NULL'	A	ADJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan242	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan253	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan305	se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	se	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan325	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	coord-name	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan327	di conseguenza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan340	Tra l' altro	'NULL'	'NULL'	'NULL'	'NULL'	true	Usando "tra l'altro" mi aspetterei un'aggiunta rispetto al paragrafo precedente (sullo stesso topic). Invece qui cambia proprio argomento: sentirei meglio un "inoltre".	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/VN20GH_MIC02P#sSpan345	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
